fecha,titulo,periodico,enlace
"lunes, 21 de noviembre de 2022 - 12:24 p.m.",Encuentran 6 kilos de cocaína a orillas de la autopista Luis A. Ferré cerca de Montehiedra,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/encuentran-6-kilos-de-cocaina-a-orillas-de-la-autopista-luis-a-ferre-cerca-de-montehiedra/
"lunes, 21 de noviembre de 2022 - 12:13 p.m.",“El gas de la risa”: alerta por el consumo de la droga barata de moda en Europa,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/el-gas-de-la-risa-alerta-por-el-consumo-de-la-droga-barata-de-moda-en-europa/
"lunes, 21 de noviembre de 2022 - 12:40 p.m.","Cristina Scuccia: la monja que ganó “La Voz” Italia cuelga los hábitos, vive en España y trabaja como camarera",El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/farandula/notas/cristina-scuccia-la-monja-que-gano-la-voz-italia-cuelga-los-habitos-vive-en-espana-y-trabaja-como-camarera/
"lunes, 21 de noviembre de 2022 - 2:33 p.m.",El rey Felipe VI no quiere que su papá lo acompañe en Catar 2022,El Nuevo Dia,https://www.elnuevodia.com/magacin/realeza/notas/el-rey-felipe-vi-no-quiere-que-su-papa-lo-acompane-en-catar-2022/
"lunes, 21 de noviembre de 2022 - 2:26 p.m.",Alianza de Autismo de Puerto Rico advierte sobre incremento de autismo en la isla,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/familia/notas/alianza-de-autismo-de-puerto-rico-advierte-sobre-incremento-de-autismo-en-la-isla/
"lunes, 21 de noviembre de 2022 - 2:15 p.m.",Cristiano Ronaldo intenta apagar el fuego: “No tengo que preocuparme sobre lo que los demás piensan”,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/cristiano-ronaldo-intenta-apagar-el-fuego-no-tengo-que-preocuparme-sobre-lo-que-los-demas-piensan/
"lunes, 21 de noviembre de 2022 - 1:54 p.m.",Clientes de bar LGBTQ+ en Colorado le arrebataron un arma al sospechoso de la masacre y lo golpearon con ella para detenerlo,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/clientes-de-bar-lgbtq-en-colorado-le-arrebataron-un-arma-al-sospechoso-de-la-masacre-y-lo-golpearon-con-ella-para-detenerlo/
"lunes, 21 de noviembre de 2022 - 1:44 p.m.","40 empresas, iglesias y grupos boricuas apoyan una asignación de miles de millones de dólares para energía solar",El Nuevo Dia,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/40-empresas-iglesias-y-grupos-boricuas-apoyan-una-asignacion-de-miles-de-millones-de-dolares-para-energia-solar/
"lunes, 21 de noviembre de 2022 - 1:37 p.m.",Copa Mundial: siete selecciones renuncian a llevar el brazalete de arcoiris ante posibles tarjetas amarillas ,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/copa-mundial-siete-selecciones-renuncian-a-llevar-el-brazalete-de-arcoiris-ante-posibles-tarjetas-amarillas/
"lunes, 21 de noviembre de 2022 - 1:20 p.m.",La pareja de la joven asesinada en Cayey abandonó la escena tras el tiroteo,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/la-pareja-de-la-joven-asesinada-en-cayey-abandono-la-escena-tras-el-tiroteo/
"lunes, 21 de noviembre de 2022 - 2:58 p.m.",Tribunal Supremo federal descarta revisar los cambios al plan de pensiones de los maestros de Puerto Rico,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/tribunal-supremo-federal-descarta-revisar-los-cambios-al-plan-de-pensiones-de-los-maestros-de-puerto-rico/
"lunes, 21 de noviembre de 2022 - 2:49 p.m.",Aseguran que Jeffrey Epstein quería extorsionar a Elizabeth II,El Nuevo Dia,https://www.elnuevodia.com/magacin/realeza/notas/aseguran-que-jeffrey-epstein-queria-extorsionar-a-elizabeth-ii/
"lunes, 21 de noviembre de 2022 - 3:25 p.m.",Camilo abre la puerta a la intimidad de su primer “tour” en un documental,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/camilo-abre-la-puerta-a-la-intimidad-de-su-primer-tour-en-un-documental/
"lunes, 21 de noviembre de 2022 - 3:55 p.m.",Federales evalúan asumir jurisdicción del caso de octogenaria agredida en Carolina,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/federales-evaluan-asumir-jurisdiccion-del-caso-de-octogenaria-agredida-en-carolina/
"lunes, 21 de noviembre de 2022 - 3:45 p.m.",Intervienen con una embarcación y cuatro hombres de estatus migratorio no definido en Cabo Rojo,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/intervienen-con-una-embarcacion-y-cuatro-hombres-de-estatus-migratorio-no-definido-en-cabo-rojo/
"lunes, 21 de noviembre de 2022 - 3:36 p.m.",¡Goleada de escándalo! Inglaterra aplasta a Irán en su estreno en Catar,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/goleada-de-escandalo-inglaterra-aplasta-a-iran-en-su-estreno-en-catar/
"lunes, 21 de noviembre de 2022 - 3:30 p.m.",Celebrarán una guerra musical amistosa entre Juan Luis “Juancho” y Luigi Texidor,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/celebraran-una-guerra-musical-amistosa-entre-juan-luis-juancho-y-luigi-texidor/
"lunes, 21 de noviembre de 2022 - 4:22 p.m.",¿Qué le pasa al tobillo de Lionel Messi? Fotos de un entrenamiento levantan preocupación,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/que-le-pasa-al-tobillo-de-lionel-messi-fotos-de-un-entrenamiento-levantan-preocupacion/
"lunes, 21 de noviembre de 2022 - 4:20 p.m.","“Hace demasiado frío”: en medio del desierto, Catar logra temperaturas gélidas en sus estadios",El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/hace-demasiado-frio-en-medio-del-desierto-catar-logra-temperaturas-gelidas-en-sus-estadios/
"lunes, 21 de noviembre de 2022 - 4:07 p.m.",Regresa Robert A. Iger a dirigir Disney,El Nuevo Dia,https://www.elnuevodia.com/de-viaje/parques-tematicos/notas/regresa-robert-a-iger-a-dirigir-disney/
"lunes, 21 de noviembre de 2022 - 4:37 p.m.",Whitney Museum: Historic exhibition of Puerto Rican Art,El Nuevo Dia,https://www.elnuevodia.com/english/news/story/whitney-museum-historic-exhibition-of-puerto-rican-art/
"lunes, 21 de noviembre de 2022 - 5:36 p.m.","Pagan hasta $50,000 por un teléfono celular en la cárcel federal de Guaynabo",El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/pagan-hasta-50000-por-un-telefono-celular-en-la-carcel-federal-de-guaynabo/
"lunes, 21 de noviembre de 2022 - 5:19 p.m.","Justicia no recomienda un FEI contra Miguel Romero, Juan Oscar Morales, Jorge Navarro y otros miembros del PNP",El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/justicia-no-recomienda-un-fei-contra-miguel-romero-juan-oscar-morales-jorge-navarro-y-otros-miembros-del-pnp/
"lunes, 21 de noviembre de 2022 - 6:02 p.m.","Por la vía de la “emergencia” se proporcionará generación de energía a la isla, dice el gobernador ",El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/por-la-via-de-la-emergencia-se-proporcionara-generacion-de-energia-a-la-isla-dice-el-gobernador/
"lunes, 21 de noviembre de 2022 - 5:59 p.m.",Ocho personas mueren luego que una avioneta cayera en un barrio residencial de Medellín,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/ocho-personas-mueren-luego-que-una-avioneta-cayera-en-un-barrio-residencial-de-medellin/
"lunes, 21 de noviembre de 2022 - 5:44 p.m.",Nacen unos gemelos concebidos hace 30 años en Estados Unidos: los embriones estuvieron congelados desde 1992,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/nacen-unos-gemelos-concebidos-hace-30-anos-en-estados-unidos-los-embriones-estuvieron-congelados-desde-1992/
"lunes, 21 de noviembre de 2022 - 5:41 p.m.",Lionel Messi tranquiliza a todos sus fanáticos: “Me siento bien físicamente. No tengo ningún problema” ,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/lionel-messi-tranquiliza-a-todos-sus-fanaticos-me-siento-bien-fisicamente-no-tengo-ningun-problema/
"lunes, 21 de noviembre de 2022 - 5:39 p.m.","Reclusos pagan hasta $50,000 por un teléfono celular en la cárcel federal de Guaynabo",El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/reclusos-pagan-hasta-50000-por-un-telefono-celular-en-la-carcel-federal-de-guaynabo/
"martes, 22 de noviembre de 2022 - 11:41 a.m.",La selección de España comienza una nueva era en el Mundial de Catar frente a Costa Rica,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/la-seleccion-de-espana-comienza-una-nueva-era-en-el-mundial-de-catar-frente-a-costa-rica/
"martes, 22 de noviembre de 2022 - 11:32 a.m.","Pablo Milanés, uno de los fundadores de la Nueva Trova Cubana y autor de canciones como “Yolanda”, muere a los 79 años",El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/pablo-milanes-uno-de-los-fundadores-de-la-nueva-trova-cubana-y-autor-de-canciones-como-yolanda-muere-a-los-79-anos/
"martes, 22 de noviembre de 2022 - 11:13 a.m.",Hallan causa para juicio contra la expareja de Melissa Belén Falú por su asesinato en 2021 ,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/hallan-causa-para-juicio-contra-la-expareja-de-melissa-belen-falu-por-su-asesinato-en-2021/
"martes, 22 de noviembre de 2022 - 10:55 a.m.",El presidente de Cuba sobre Pablo Milanés: “Desaparece físicamente uno de nuestros más grandes músicos”,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/el-presidente-de-cuba-sobre-pablo-milanes-desaparece-fisicamente-uno-de-nuestros-mas-grandes-musicos/
"martes, 22 de noviembre de 2022 - 10:19 a.m.",Salud reporta ocho nuevas muertes por COVID-19,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salud-reporta-ocho-nuevas-muertes-por-covid-19-5/
"martes, 22 de noviembre de 2022 - 5:00 a.m.",Más cautela en la vía pública para no enlutar a familias,El Nuevo Dia,https://www.elnuevodia.com/opinion/editorial/mas-cautela-en-la-via-publica-para-no-enlutar-a-familias/
"martes, 22 de noviembre de 2022 - 3:46 a.m.",¿Buscas viaje de último minuto para este fin de semana? Esto es lo que debes saber,El Nuevo Dia,https://www.elnuevodia.com/negocios/turismo/notas/buscas-viaje-de-ultimo-minuto-para-este-fin-de-semana-esto-es-lo-que-debes-saber/
"martes, 22 de noviembre de 2022 - 3:42 a.m.",Misión Artemis I: la cápsula Orión de la NASA pasa por el lado oscuro de la Luna,El Nuevo Dia,https://www.elnuevodia.com/ciencia-ambiente/espacio-astronomia/notas/mision-artemis-i-la-capsula-orion-de-la-nasa-pasa-por-el-lado-oscuro-de-la-luna/
"martes, 22 de noviembre de 2022 - 3:40 a.m.","Sube a $2,990 el alquiler promedio en Puerto Rico",El Nuevo Dia,https://www.elnuevodia.com/negocios/bienes-raices/notas/sube-a-2990-el-alquiler-promedio-en-puerto-rico/
"martes, 22 de noviembre de 2022 - 3:40 a.m.",Preparado el DACO para fiscalizar a negocios de cara a las ventas navideñas,El Nuevo Dia,https://www.elnuevodia.com/negocios/consumo/notas/preparado-el-daco-para-fiscalizar-a-negocios-de-cara-a-las-ventas-navidenas/
"martes, 22 de noviembre de 2022 - 1:16 p.m.",Hablemos sobre dar gracias,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/hablemos-sobre-dar-gracias/
"martes, 22 de noviembre de 2022 - 1:15 p.m.",Cinco álbumes fundamentales de Pablo Milanés,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/cinco-albumes-fundamentales-de-pablo-milanes/
"martes, 22 de noviembre de 2022 - 1:09 p.m.",¡Primera gran sorpresa en la Copa Mundial! Argentina pierde en su estreno ante Arabia Saudí,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/primera-gran-sorpresa-en-la-copa-mundial-argentina-pierde-en-su-estreno-ante-arabia-saudita/
"martes, 22 de noviembre de 2022 - 12:50 p.m.",Salta a 28 el número de casos del sublinaje BQ.1 de la variante ómicron de COVID-19 en Puerto Rico,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salta-a-28-el-numero-de-casos-del-sublinaje-bq1-de-la-variante-omicron-de-covid-19-en-puerto-rico/
"martes, 22 de noviembre de 2022 - 12:42 p.m.",Muerte de Pablo Milanés llena las redes sociales de mensajes de duelo,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/muerte-de-pablo-milanes-llena-las-redes-sociales-de-mensajes-de-duelo/
"martes, 22 de noviembre de 2022 - 12:25 p.m.",La ideología posicionista y sus características,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/la-ideologia-posicionista-y-sus-caracteristicas/
"martes, 22 de noviembre de 2022 - 12:00 p.m.",Arranca hoy la preventa de JetBlue Vacations con  descuentos de hasta $750 en paquetes de viajes ,El Nuevo Dia,https://www.elnuevodia.com/negocios/turismo/notas/arranca-hoy-la-preventa-de-jetblue-vacations-con-descuentos-de-hasta-750/
"martes, 22 de noviembre de 2022 - 1:43 p.m.",La prensa en Argentina cataloga como “golpe mundial” el revés ante Arabia Saudita en la Copa del Mundo en Catar,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/la-prensa-en-argentina-cataloga-como-golpe-mundial-el-reves-ante-arabia-saudita-en-la-copa-del-mundo-en-catar/
"martes, 22 de noviembre de 2022 - 1:40 p.m.",Felipe VI y Charles III se reúnen en privado en Londres,El Nuevo Dia,https://www.elnuevodia.com/magacin/realeza/notas/felipe-vi-y-charles-iii-se-reunen-en-privado-en-londres/
"martes, 22 de noviembre de 2022 - 1:54 p.m.",Un estadounidense muere tras caer de una de las murallas de La Perla,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/un-estadounidense-muere-tras-caer-de-una-de-las-murallas-de-la-perla/
"martes, 22 de noviembre de 2022 - 2:27 p.m.",Asesinato de mujer en Cayey: autoridades descartan que una disputa haya sido el detonante,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/asesinato-de-mujer-en-cayey-autoridades-descartan-que-una-disputa-haya-sido-el-detonante/
"martes, 22 de noviembre de 2022 - 2:19 p.m.",Cómo quitar las uñas acrílicas en casa,El Nuevo Dia,https://www.elnuevodia.com/magacin/belleza/notas/como-quitar-las-unas-acrilicas-en-casa/
"martes, 22 de noviembre de 2022 - 2:13 p.m.","Arrestan a un joven de 25 años, supuesto líder de la ganga “Los Vietnamitas” y sospechoso de varios asesinatos",El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/arrestan-a-un-joven-de-25-anos-supuesto-lider-de-la-ganga-los-vietnamitas-y-sospechoso-de-varios-asesinatos/
"lunes, 28 de noviembre de 2022 - 11:37 a.m.","Descubren restos de gonfoterios, parientes extintos de los elefantes, de hace más de 12,000 años en Chile",El Nuevo Dia,https://www.elnuevodia.com/ciencia-ambiente/flora-fauna/notas/descubren-restos-de-gonfoterios-parientes-extintos-de-los-elefantes-de-hace-mas-de-12000-anos-en-chile/
"lunes, 28 de noviembre de 2022 - 10:59 a.m.",Un conductor de 70 años fallece tras un accidente de tránsito en Cabo Rojo,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/un-conductor-de-70-anos-fallece-tras-un-accidente-de-transito-en-cabo-rojo/
"lunes, 28 de noviembre de 2022 - 10:35 a.m.",Rescatan a dos personas de una avioneta que se estrelló contra una torre eléctrica en Maryland,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/rescatan-a-dos-personas-de-una-avioneta-que-se-estrello-contra-una-torre-electrica-en-maryland/
"lunes, 28 de noviembre de 2022 - 10:00 a.m.",Salud reporta una nueva muerte por COVID-19: 199 personas están hospitalizadas,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/salud-reporta-una-nueva-muerte-por-covid-19-199-personas-estan-hospitalizadas/
"lunes, 28 de noviembre de 2022 - 10:00 a.m.",¿Cómo bajar los niveles de triglicéridos?,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/salud/notas/como-bajar-los-niveles-de-trigliceridos/
"lunes, 28 de noviembre de 2022 - 5:00 a.m.",Más rigor al administrar los fondos de vivienda pública,El Nuevo Dia,https://www.elnuevodia.com/opinion/editorial/mas-rigor-al-administrar-los-fondos-de-vivienda-publica/
"lunes, 28 de noviembre de 2022 - 5:00 a.m.",El veto para rescatar las escuelas clausuradas,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/el-veto-para-rescatar-las-escuelas-clausuradas/
"lunes, 28 de noviembre de 2022 - 4:00 a.m.",Películas y series en Netflix y otras plataformas para disfrutar de la Navidad,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/peliculas-y-series-en-netflix-y-otras-plataformas-para-disfrutar-de-la-navidad/
"lunes, 28 de noviembre de 2022 - 3:40 a.m.",El estrés puede aumentar el riesgo de padecer secuelas del COVID-19,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/el-estres-puede-aumentar-el-riesgo-de-padecer-secuelas-del-covid-19/
"lunes, 28 de noviembre de 2022 - 3:40 a.m.",Refieren a la Opfei a exrectora de Ciencias Medicas tras meses de investigación ,El Nuevo Dia,https://www.elnuevodia.com/noticias/locales/notas/refieren-a-la-opfei-a-exrectora-de-ciencias-medicas-tras-meses-de-investigacion/
"lunes, 28 de noviembre de 2022 - 12:18 p.m.",¡Tremendo partido! Vincent Aboubakar salva a Camerún con un empate 3-3 con Serbia,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/tremendo-partido-vincent-aboubakar-salva-a-camerun-con-un-empate-3-3-con-serbia/
"lunes, 28 de noviembre de 2022 - 12:13 p.m.",Detienen a una pareja por esclavizar e infligir lesiones corporales graves a su hija de 14 años en Roma,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/detienen-a-una-pareja-por-esclavizar-e-infligir-lesiones-corporales-graves-a-su-hija-de-14-anos-en-roma/
"lunes, 28 de noviembre de 2022 - 12:29 p.m.",Éxitos y fracasos en la taquilla de los cines durante Acción de Gracias,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/exitos-y-fracasos-en-la-taquilla-de-los-cines-durante-accion-de-gracias/
"lunes, 28 de noviembre de 2022 - 12:44 p.m.",“Mpox”: la OMS renombra la viruela del mono para evitar los comentarios racistas y la estigmatización,El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/salud/notas/mpox-la-oms-renombra-la-viruela-del-mono-para-evitar-los-comentarios-racistas-y-la-estigmatizacion/
"lunes, 28 de noviembre de 2022 - 1:44 p.m.","Los anticuerpos se mantienen 17 meses después de contraer COVID-19, confirma un nuevo estudio",El Nuevo Dia,https://www.elnuevodia.com/estilos-de-vida/salud/notas/los-anticuerpos-se-mantienen-17-meses-despues-de-contraer-covid-19-confirma-un-nuevo-estudio/
"lunes, 28 de noviembre de 2022 - 1:41 p.m.",Encuentro con ribetes políticos: Estados Unidos enfrenta un partido de vida o muerte ante Irán en el cierre de la fase de grupos,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/encuentro-con-ribetes-politicos-estados-unidos-enfrenta-un-partido-de-vida-o-muerte-ante-iran-en-el-cierre-de-la-fase-de-grupos/
"lunes, 28 de noviembre de 2022 - 1:29 p.m.",Jon Batiste cantará para Emmanuel Macron y Joe Biden,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/musica/notas/jon-batiste-cantara-para-emmanuel-macron-y-joe-biden/
"lunes, 28 de noviembre de 2022 - 1:20 p.m.",Luis Enrique recuerda a su hija fallecida: “Ha sido un día especial para mí y para mi familia”,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/luis-enrique-recuerda-a-su-hija-fallecida-ha-sido-un-dia-especial-para-mi-y-para-mi-familia/
"lunes, 28 de noviembre de 2022 - 1:09 p.m.",El volcán hawaiano de Mauna Loa entra en erupción y empieza a expulsar ceniza ,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/el-volcan-hawaiano-de-mauna-loa-entra-en-erupcion-y-empieza-a-expulsar-ceniza/
"lunes, 28 de noviembre de 2022 - 2:33 p.m.",El musical Hamilton regresa a Puerto Rico en el 2023,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/el-musical-hamilton-regresa-a-puerto-rico-en-el-2023/
"lunes, 28 de noviembre de 2022 - 2:24 p.m.","Universidad Albizu presenta el documental “Apaga Musiú, la historia de los viejos cines de San Juan”",El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/peliculas-series/notas/universidad-albizu-presenta-el-documental-apaga-musiu-la-historia-de-los-viejos-cines-de-san-juan/
"lunes, 28 de noviembre de 2022 - 2:24 p.m.",El hotel “all inclusive” Vista Verde estrena una bolera ,El Nuevo Dia,https://www.elnuevodia.com/negocios/turismo/notas/el-hotel-all-inclusive-vista-verde-estrena-una-bolera/
"lunes, 28 de noviembre de 2022 - 2:05 p.m.",Un total de 8.9 millones de televidentes sintonizan la victoria de Argentina sobre México,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/un-total-de-89-millones-de-televidentes-sintonizan-la-victoria-de-argentina-sobre-mexico/
"lunes, 28 de noviembre de 2022 - 3:12 p.m.",La “novia” argentina de Camilo Sesto que acabó aliándose con Freddie Mercury,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/farandula/notas/la-novia-argentina-de-camilo-sesto-que-acabo-aliandose-con-freddie-mercury/
"lunes, 28 de noviembre de 2022 - 3:06 p.m.",Diálogo para unir esfuerzos en contra de la delincuencia juvenil,El Nuevo Dia,https://www.elnuevodia.com/opinion/punto-de-vista/dialogo-para-unir-esfuerzos-en-contra-de-la-delincuencia-juvenil/
"lunes, 28 de noviembre de 2022 - 2:52 p.m.",Valeria Sofía Rodríguez es la primera eliminada de “Exatlón Estados Unidos “All-Star”,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/television/notas/valeria-sofia-rodriguez-es-la-primera-eliminada-de-exatlon-estados-unidos-all-star/
"lunes, 28 de noviembre de 2022 - 3:29 p.m.",Last chance to enroll in Social Security System,El Nuevo Dia,https://www.elnuevodia.com/english/news/story/last-chance-to-enroll-in-social-security-system/
"lunes, 28 de noviembre de 2022 - 3:29 p.m.",Encuentran una osamenta humana quemada en la parte posterior de una residencia en Canóvanas,El Nuevo Dia,https://www.elnuevodia.com/noticias/seguridad/notas/encuentran-una-osamenta-humana-quemada-en-la-parte-posterior-de-una-residencia-en-canovanas/
"lunes, 28 de noviembre de 2022 - 3:28 p.m.",Emoción y goles: Ghana supera a Corea del Sur en un juego para el recuerdo,El Nuevo Dia,https://www.elnuevodia.com/deportes/futbol/notas/emocion-y-goles-ghana-supera-a-corea-del-sur-en-un-juego-para-el-recuerdo/
"lunes, 28 de noviembre de 2022 - 3:19 p.m.",FEMA does not yet know how much stabilizing the island’s power grid will cost,El Nuevo Dia,https://www.elnuevodia.com/english/news/story/fema-does-not-yet-know-how-much-stabilizing-the-islands-power-grid-will-cost/
"lunes, 28 de noviembre de 2022 - 3:39 p.m.",Fondos de Medicaid y para paneles solares son claves para Puerto Rico en la agenda final de este Congreso,El Nuevo Dia,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/fondos-de-medicaid-y-para-paneles-solares-son-claves-para-puerto-rico-en-la-agenda-final-de-este-congreso/
"lunes, 28 de noviembre de 2022 - 3:52 p.m.",La sobrina de líder supremo iraní le pide al mundo cortar lazos con el país por la represión violenta a las protestas,El Nuevo Dia,https://www.elnuevodia.com/noticias/mundo/notas/la-sobrina-de-lider-supremo-irani-le-pide-al-mundo-cortar-lazos-con-el-pais-por-la-represion-violenta-a-las-protestas/
"lunes, 28 de noviembre de 2022 - 3:50 p.m.",Bob Dylan justifica el uso réplicas de su firma en su nuevo libro,El Nuevo Dia,https://www.elnuevodia.com/entretenimiento/cultura/notas/bob-dylan-justifica-el-uso-replicas-de-su-firma-en-su-nuevo-libro/
"lunes, 28 de noviembre de 2022 - 4:17 p.m.",Cómplice de Félix Verdejo se declara culpable en el caso por el asesinato de Keishla Rodríguez,El Nuevo Dia,https://www.elnuevodia.com/noticias/tribunales/notas/complice-de-felix-verdejo-se-declara-culpable-en-el-caso-por-el-asesinato-de-keishla-rodriguez/
"lunes, 28 de noviembre de 2022 - 4:03 p.m.",“Nosotros el Pueblo” será el tema de las decoraciones decembrinas en la Casa Blanca,El Nuevo Dia,https://www.elnuevodia.com/noticias/estados-unidos/notas/nosotros-el-pueblo-sera-el-tema-de-las-decoraciones-decembrinas-en-la-casa-blanca/
"lunes, 28 de noviembre de 2022 - 5:25 p.m.",El gobernador explicará a los presidentes legislativos sus razones para extender el contrato a LUMA ,El Nuevo Dia,https://www.elnuevodia.com/noticias/gobierno/notas/el-gobernador-explicara-a-los-presidentes-legislativos-sus-razones-para-extender-el-contrato-a-luma/
